Feature ID	Taxon	Confidence
OTU18041	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__UBA4664;f__UBA4664;g__UBA4664;s__UBA4664 sp002415345	0.9998511292815055
OTU18042	d__Bacteria;p__Desulfobacterota	0.7457491099648345
OTU18045	d__Bacteria;p__Patescibacteria;c__Doudnabacteria;o__UBA920;f__UBA920;g__PALSA-1336;s__PALSA-1336 sp003151625	0.9843561292665929
OTU18047	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae	0.9999971455724759
OTU18048	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA6082;s__UBA6082 sp002428665	0.9999596242844441
OTU18052	d__Bacteria	0.9994106636927252
OTU18058	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Byssovorax;s__Byssovorax cruenta	0.8146390071392028
OTU18061	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae	0.9999995245989478
OTU18069	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Edaphobacter	0.999973612611559
OTU18075	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Conexibacter;s__Conexibacter woesei	0.8583529542139382
OTU18082	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus	0.9023637177214255
OTU18083	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Altererythrobacter_B	0.8409157692702816
OTU18092	d__Bacteria	0.9999933986562243
OTU18094	d__Archaea;p__Thermoplasmatota	0.9996060451090822
OTU18097	d__Bacteria	0.999999998011533
OTU18098	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__UBA4664;f__UBA4664;g__UBA4664;s__UBA4664 sp002415345	0.9972001141143433
OTU18103	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae;g__Protochlamydia;s__Protochlamydia amoebophila	0.9592200174287591
OTU18104	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales	0.9980831779651385
OTU18107	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Nakamurellaceae;g__Nakamurella;s__Nakamurella multipartita	0.9995877882153524
OTU18110	d__Bacteria	0.9999995550551267
OTU18115	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__BOG-1338;s__BOG-1338 sp003164595	0.8201238210099735
OTU18116	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__QKMZ01;s__QKMZ01 sp003242885	0.8619174797372702
OTU18118	d__Bacteria;p__Omnitrophota;c__koll11;o__2-02-FULL-51-18;f__2-02-FULL-51-18;g__20-14-0-80-50-8;s__20-14-0-80-50-8 sp002779345	0.9999015771872044
OTU18119	d__Bacteria;p__Omnitrophota;c__Omnitrophia;o__Omnitrophales;f__UBA2337;g__XYB12-FULL-50-7;s__XYB12-FULL-50-7 sp001804345	0.9950665647709576
OTU18121	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_Q;s__Paenibacillus_Q ihumii	0.8053663654266655
OTU18130	d__Bacteria	0.9999999971798269
OTU18133	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales	0.9906765962298715
OTU18139	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.9047397073412039
OTU18141	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UTBCD1;s__UTBCD1 sp002066995	0.8748666882293313
OTU18142	d__Bacteria;p__Patescibacteria;c__Doudnabacteria;o__UBA920;f__UBA920;g__PALSA-1336;s__PALSA-1336 sp003151625	0.999869129130599
OTU18145	d__Bacteria	0.9962028015819058
OTU18146	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium	0.880656953929937
OTU18148	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae	0.9826940836035349
OTU18149	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__20CM-4-69-9;f__20CM-4-69-9;g__Palsa-739;s__Palsa-739 sp003139545	0.7353194908845073
OTU18154	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__Gimesia	0.8591386396886322
OTU18159	d__Bacteria	0.999999991355939
OTU18161	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9920919333128789
OTU18162	d__Bacteria	0.9994677580011031
OTU18164	d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104;f__Fen-1088;g__Fen-1137;s__Fen-1137 sp003142855	0.9993858561395375
OTU18165	d__Bacteria	0.9995283138083989
OTU18168	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17	0.9985986870377598
OTU18171	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A	0.98429020854209
OTU18172	d__Bacteria	0.9999999492916756
OTU18179	d__Bacteria	0.9999977537311151
OTU18182	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Vampirovibrionales;f__Vampirovibrionaceae;g__Vampirovibrio;s__Vampirovibrio chlorellavorus_B	0.8834603831923793
OTU18184	d__Bacteria	0.9994592450956521
OTU18186	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__UBA73;g__1-14-0-10-34-76;s__1-14-0-10-34-76 sp002763075	0.930354834491553
OTU18187	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	0.9912112660423589
OTU18188	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales	0.8809283388039123
OTU18189	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__PALSA-1347;s__PALSA-1347 sp003136315	0.932463919402629
OTU18190	d__Bacteria	0.9999980942123734
OTU18191	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia	0.9726185947883448
OTU18193	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA7430;g__GCA-2692065;s__GCA-2692065 sp002692065	0.8682852593386143
OTU18194	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__UBA10450	0.984478719932921
OTU18196	d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595	0.8492485360284643
OTU18197	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae	0.8541887469832027
OTU18199	d__Bacteria	0.9968167158520743
OTU18200	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__QHVH01;s__QHVH01 sp003222245	0.9999999441305663
OTU18204	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257	0.9865433659532175
OTU18205	d__Bacteria	0.9999999738655588
OTU18206	d__Bacteria;p__Firmicutes;c__Bacilli	0.7379429666331827
OTU18208	d__Bacteria	0.9999993235070167
OTU18209	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.8424306468611626
OTU18210	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Kouleothrix;s__Kouleothrix aurantiaca	0.9999936921223731
OTU18212	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae	0.8399863637842117
OTU18214	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Aeromicrobium_A;s__Aeromicrobium_A massiliense	0.997449840957716
OTU18218	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__SZUA-254;g__SZUA-254;s__SZUA-254 sp003235555	0.9999994724829661
OTU18219	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales	0.7548178173616252
OTU18220	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9841454744538516
OTU18221	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__Luteitalea;s__Luteitalea pratensis	0.7602383988967275
OTU18222	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Sungbacterales;f__HO2-52-23;g__WO2-54-10;s__WO2-54-10 sp001820725	0.8789226159474535
OTU18223	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__Ga0074140;g__2-02-FULL-49-12;s__2-02-FULL-49-12 sp001796315	0.9949582051919947
OTU18224	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__2-01-FULL-59-12;f__2-01-FULL-59-12;g__2-01-FULL-59-12;s__2-01-FULL-59-12 sp001800075	0.9970022613608912
OTU18226	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae	0.9004408439199947
OTU18227	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__PALSA-1355;g__PALSA-1355;s__PALSA-1355 sp003153375	0.9992961592301332
OTU18228	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas	0.797280778440637
OTU18230	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Thermanaerothrix;s__Thermanaerothrix daxensis	0.9484843273675286
OTU18231	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Methylomirabilales;f__Methylomirabilaceae;g__Methylomirabilis	0.8044849843075503
OTU18236	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydophila	0.9904179619117495
OTU18237	d__Bacteria	0.9972863879990922
OTU18238	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__OLB17 sp001567505	0.7639133644547124
OTU18239	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9960766066048532
OTU18240	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9974884889875175
OTU18241	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.9997746156165159
OTU18242	d__Bacteria	0.999999991267542
OTU18247	d__Bacteria	0.9996802520462098
OTU18248	d__Bacteria;p__Bdellovibrionota_B;c__Oligoflexia;o__Oligoflexales;f__Oligoflexaceae;g__Oligoflexus;s__Oligoflexus tunisiensis	0.9999999903626247
OTU18250	d__Bacteria	0.9976940926379035
OTU18251	d__Bacteria	0.9990088519654179
OTU18254	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae	0.9958986493223636
OTU18255	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliaceae;g__Babela;s__Babela massiliensis	0.9339656365976443
OTU18256	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E	0.9840380612729683
OTU18257	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__OLB17 sp001464455	0.8805046315100559
OTU18258	d__Bacteria;p__Proteobacteria	0.8509234412493921
OTU18259	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Pseudonocardiaceae;g__Pseudonocardia	0.9244783021584813
OTU18260	d__Bacteria	0.9894402139098141
OTU18261	d__Bacteria;p__Firmicutes_I;c__Bacilli_A	0.7492886712797919
OTU18262	d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__RBG-16-71-46;f__RBG-16-71-46;g__RBG-16-71-46;s__RBG-16-71-46 sp001780165	0.9999999788014267
OTU18264	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__AV2;g__AV2;s__AV2 sp003218935	0.7243736858692228
OTU18269	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales	0.9999993567651928
OTU18270	d__Bacteria;p__Actinobacteriota;c__Actinobacteria	0.9972777863924389
OTU18272	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9957943689487337
OTU18273	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9999973214347048
OTU18274	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1161;f__UBA1161;g__UBA2421;s__UBA2421 sp002343075	0.9999921118630266
OTU18275	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae	0.9999964247860081
OTU18277	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__Gp7-AA10;s__Gp7-AA10 sp003223695	0.99992459918069
OTU18279	d__Bacteria	0.9984679529550374
OTU18280	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae	0.999982319556268
OTU18281	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__Pedosphaera;s__Pedosphaera parvula	0.9027215111807348
OTU18282	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium	0.9931088737525642
OTU18284	d__Bacteria	0.9999999143040056
OTU18285	d__Bacteria	0.9999999967583826
OTU18287	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__UBA4664;f__UBA4664;g__UBA4664;s__UBA4664 sp002415345	0.9999881935961018
OTU18292	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	0.9703238855246828
OTU18294	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__Luteitalea;s__Luteitalea pratensis	0.9996146503421298
OTU18295	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__Luteitalea;s__Luteitalea pratensis	0.9080107572637407
OTU18298	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	0.9906867433988799
OTU18299	d__Bacteria;p__Firmicutes;c__Bacilli	0.8315629440773908
OTU18300	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.8603311176330315
OTU18302	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae	0.9992682356736255
OTU18304	d__Bacteria	0.9999999976121597
OTU18307	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA11359_A;g__2-02-FULL-46-13;s__2-02-FULL-46-13 sp001821015	0.9989253074721386
OTU18309	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__Pirellula staleyi	0.988683694265562
OTU18310	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__GWA2-44-7;f__UBA8517	0.957558647581547
OTU18312	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales	0.7467332138922427
OTU18316	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935	0.898517643610883
OTU18317	d__Bacteria	0.9968990063361696
OTU18318	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia	0.934748353038625
OTU18320	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_A;s__Paenibacillus_A barengoltzii	0.8438196388618677
OTU18321	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae	0.9999343440309978
OTU18326	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.995677901359723
OTU18327	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__Acetivibrionaceae;g__Acetivibrio;s__Acetivibrio cellulolyticus	0.9895623599768018
OTU18328	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Belnapia	0.7546404267974269
OTU18330	d__Bacteria	0.9999999967673785
OTU18332	d__Bacteria	0.9999840946013707
OTU18333	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__55-13;s__55-13 sp001898035	0.9998884998349059
OTU18334	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae	0.7530934096479357
OTU18335	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	0.9717030435802874
OTU18336	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.9658386510061079
OTU18337	d__Bacteria	0.9994081439200969
OTU18338	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__Litorilinea;s__Litorilinea aerophila	0.9831802323863236
OTU18339	d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__RBG-16-71-46;f__RBG-16-71-46;g__RBG-16-71-46;s__RBG-16-71-46 sp001780165	0.9989665655070095
OTU18340	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Nevskiaceae	0.9999998323717907
OTU18341	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae;g__Protochlamydia	0.9524866935936138
OTU18342	d__Bacteria;p__Binatota;c__Binatia;o__HRBIN30;f__HRBIN30;g__HRBIN30;s__HRBIN30 sp002898795	0.9730313478179533
OTU18343	d__Bacteria	0.9999999910411744
OTU18344	d__Bacteria	0.9999907066631698
OTU18346	d__Bacteria	0.9959659875655241
OTU18347	d__Bacteria	0.9965333572985948
OTU18350	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__20CM-4-69-9;f__20CM-4-69-9;g__Palsa-739;s__Palsa-739 sp003139545	0.7337619797162419
OTU18351	d__Bacteria;p__Planctomycetota;c__Phycisphaerae	0.746956120269774
OTU18352	d__Bacteria	0.9999999999487086
OTU18353	d__Bacteria	0.9919544677079718
OTU18356	d__Bacteria	0.9999999652695001
OTU18357	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.9945749671247047
OTU18358	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus geothermalis	0.8977782815251341
OTU18360	d__Bacteria;p__Chloroflexota	0.7307336501324642
OTU18361	d__Bacteria	0.9941836680870393
OTU18363	d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104;f__Fen-1088;g__Fen-1137;s__Fen-1137 sp003142855	0.9102723730013464
OTU18367	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Sulfotelmatobacter;s__Sulfotelmatobacter sp003166855	0.8332208305211376
OTU18368	d__Bacteria	0.9999999952129469
OTU18369	d__Bacteria	0.9978544897760309
OTU18375	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium	0.8992253446025728
OTU18376	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__Ktedonobacter;s__Ktedonobacter racemifer	0.8744999801762963
OTU18379	d__Bacteria	0.9999999999974856
OTU18380	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter;s__Chthoniobacter flavus	0.9999999874550839
OTU18385	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1161;f__UBA1161;g__UBA2421;s__UBA2421 sp002343075	0.999994153555017
OTU18387	d__Bacteria	0.9999105946327568
OTU18388	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9991397745916091
OTU18390	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia	0.9983393974958508
OTU18391	d__Bacteria;p__Binatota;c__Binatia;o__HRBIN30;f__HRBIN30;g__HRBIN30;s__HRBIN30 sp002898795	0.9999628515559476
OTU18392	d__Bacteria;p__Patescibacteria;c__Paceibacteria	0.9712106149443156
OTU18396	d__Bacteria	0.9930958581797169
OTU18408	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__UBA10450	0.9370648510918768
OTU18411	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Chondromyces;s__Chondromyces crocatus	0.9286166888710536
OTU18417	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9999750334278374
OTU18422	d__Bacteria;p__Planctomycetota;c__Planctomycetes	0.904047576961195
OTU18426	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Azospirillum	0.7657291958298993
OTU18429	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces	0.9971310031621846
OTU18434	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__Gp6-AA56;s__Gp6-AA56 sp003222395	0.9999318819201685
OTU18444	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__QKMZ01;s__QKMZ01 sp003242885	0.9626779529172607
OTU18446	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales	0.9995980580917205
OTU18448	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae	0.9937742063918265
OTU18449	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__HIGHO2-12-38-15;s__HIGHO2-12-38-15 sp001801745	0.9988496381243364
OTU18454	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae;g__Singulisphaera	0.7601244855995761
OTU18458	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_F	0.9263773688601936
OTU18462	d__Bacteria	0.9872951321516055
OTU18463	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__Staskawiczbacteraceae;g__XYD1-FULL-39-28;s__XYD1-FULL-39-28 sp001822065	0.9864767313274347
OTU18468	d__Bacteria	0.9999988234381216
OTU18472	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9930042519678665
OTU18478	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Coxiellales;f__Coxiellaceae;g__2-02-FULL-42-43;s__2-02-FULL-42-43 sp002793195	0.9999692452206126
OTU18484	d__Bacteria	0.9925253381357241
OTU18490	d__Bacteria	0.9999707110884125
OTU18491	d__Bacteria;p__Omnitrophota;c__koll11;o__2-02-FULL-51-18;f__2-02-FULL-51-18;g__20-14-0-80-50-8;s__20-14-0-80-50-8 sp002779345	0.9999984895500557
OTU18496	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter	0.9724228236603456
OTU18498	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales	0.9999829070183085
OTU18506	d__Bacteria	0.9993847000320022
OTU18517	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Niveispirillum	0.7075915241922294
OTU18520	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__Ga0074140;g__2-02-FULL-49-12;s__2-02-FULL-49-12 sp001796315	0.9140096390222202
OTU18522	d__Bacteria	0.9954717562216693
OTU18532	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae	0.9191081955437451
OTU18542	d__Bacteria;p__Acidobacteriota;c__Mor1;o__Mor1;f__Mor1;g__Mor1;s__Mor1 sp001664505	0.8280379009625785
OTU18546	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales;f__Paracaedibacteraceae;g__Paracaedibacter_A;s__Paracaedibacter_A symbiosus	0.9999999999696598
OTU18555	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9908062400837498
OTU18560	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae	0.9999907212452983
OTU18561	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__Gp6-AA56;s__Gp6-AA56 sp003222395	0.9999701111834765
OTU18566	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9543789901776693
OTU18568	d__Bacteria;p__Planctomycetota	0.9911699198425322
OTU18569	d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium;s__Haliangium ochraceum	0.9699701247847222
